"Name","Average coverage","Reference length"
"55955","5.513","1494"
"55956","19.625","2314"
"55957","0.894","1704"
"55958","3.148","1403"
"55959","0.212","1338"
"55960","0","1416"
"55961","0.25","1880"
"55962","15.995","1276"
"55963","23.476","1065"
"55964","0.342","2419"
"55965","8.282","1329"
"55966","4.963","1688"
"55967","71.651","2872"
"55968","8.533","2632"
"55969","6.768","4814"
"55970","4.155","1383"
"55971","7.474","2955"
"55972","0.138","6302"
"55973","2.085","8603"
"55974","1.655","2361"
"55975","14.698","1864"
"55976","0.302","1508"
"55977","0.273","2200"
"55978","8.734","2372"
"55979","5.142","7744"
"55980","0.075","5721"
"55981","0.196","1381"
"55982","1.911","1620"
"55983","4.763","1999"
"55984","1.938","1702"
"55985","3.368","1352"
"55986","23.47","7102"
"55987","4.175","1283"
"55988","7.99","3312"
"55989","66.688","2847"
"55990","1.366","3517"
"55991","1.929","2171"
"55992","4.181","1533"
"55993","0.041","3636"
"55994","2.445","4562"
"55995","0.314","1822"
"55996","0.829","1448"
"55997","0.84","6159"
"55998","0.31","2184"
"55999","10.466","5256"
"56000","44.809","1093"
"56001","3.072","3169"
"56002","1.479","2073"
"56003","2.62","1233"
"56004","5.316","4173"
"56005","0","1127"
"56006","0","1229"
"56007","0.518","1580"
"56008","14.99","2972"
"56009","27.453","1508"
"56010","1.894","1563"
"56011","0.117","5487"
"56012","1.98","2281"
"56013","15.048","1486"
"56014","4.128","1325"
"56015","0","3307"
"56016","1.059","7428"
"56017","4.412","1979"
"56018","8.08","5165"
"56019","0","1282"
"56020","8.111","1545"
"56021","0.088","3612"
"56022","3.066","2705"
"56023","1.428","1174"
"56024","3.217","3354"
"56025","29.495","1357"
"56026","0.199","2548"
"56027","5.537","1087"
"56028","8.705","1436"
"56029","0","2765"
"56030","0","1076"
"56031","1.379","1236"
"56032","0.034","2112"
"56033","2.424","2520"
"56034","0","1090"
"56035","23.779","1233"
"56036","1.385","4690"
"56037","0.872","2653"
"56038","0.268","3094"
"56039","1.726","1659"
"56040","3.413","1626"
"56041","0.074","3802"
"56042","0.133","7033"
"56043","1.111","1302"
"56044","0","4028"
"56045","7.52","1576"
"56046","1.298","2674"
"56047","0.053","1167"
"56048","13.565","2488"
"56049","11.163","1561"
"56050","4.277","2539"
"56051","0.597","1845"
"56052","0","4627"
"56053","11.14","2258"
"56054","0.924","1755"
"56055","58.573","2746"
"56056","2.418","1277"
"56057","3.792","2710"
"56058","117.923","1112"
"56059","10.978","2877"
"56060","0","1167"
"56061","0.356","1117"
"56062","49.444","1447"
"56063","1.519","1550"
"56064","12.47","3782"
"56065","6.87","1169"
"56066","39.401","2701"
"56067","6.003","1449"
"56068","61.583","2918"
"56069","2.329","1647"
"56070","1.394","3993"
"56071","2.036","1340"
"56072","5.341","1473"
"56073","0","1084"
"56074","0","1921"
"56075","75.452","2449"
"56076","13.077","2055"
"56077","54.528","1378"
"56078","24.946","1969"
"56079","0.294","1724"
"56080","6.933","1246"
"56081","12.896","1506"
"56082","0.648","2080"
"56083","1.836","1669"
"56084","0.071","1669"
"56085","65.74","1696"
"56086","1.078","1569"
"56087","2.753","1229"
"56088","0","2522"
"56089","0.668","3869"
"56090","0","1419"
"56091","1.812","1941"
"56092","19.812","1797"
"56093","0","1553"
"56094","9.718","2976"
"56095","0","1945"
"56096","0","1432"
"56097","0","1115"
"56098","0","3515"
"56099","1.297","1369"
"56100","0.475","1870"
"56101","1.316","1606"
"56102","0.056","3491"
"56103","5.241","1257"
"56104","9.7","2798"
"56105","17.823","2542"
"56106","0.345","1045"
"56107","11.719","1414"
"56108","15.822","1202"
"56109","15.125","1849"
"56110","0.221","5412"
"56111","0.322","1398"
"56112","0.484","2118"
"56113","0.467","3259"
"56114","7.376","1784"
"56115","9.622","1094"
"56116","10.264","1094"
"56117","0.107","11121"
"56118","3.536","3001"
"56119","9.301","1187"
"56120","0.172","1538"
"56121","2.008","1230"
"56122","1.577","1540"
"56123","5.258","1402"
"56124","0","2771"
"56125","9.884","3047"
"56126","11.068","1329"
"56127","0","1109"
"56128","1.517","1254"
"56129","1.742","1173"
"56130","0.244","3075"
"56131","0","1410"
"56132","13.595","2676"
"56133","0.443","3200"
"56134","0.082","1834"
"56135","12.551","2479"
"56136","20.087","1231"
"56137","0.215","2310"
"56138","0.396","1370"
"56139","1.434","2880"
"56140","26.082","2147"
"56141","3.102","1259"
"56142","1.024","2572"
"56143","0","1772"
"56144","0.627","1132"
"56145","0","1757"
"56146","0.391","1820"
"56147","8.81","2707"
"56148","1.969","1132"
"56149","8.888","3664"
"56150","5.827","2363"
"56151","3.229","1068"
"56152","1.448","2217"
"56153","3.796","1368"
"56154","15.977","1699"
"56155","3.938","1565"
"56156","0.01","6902"
"56157","0","1248"
"56158","0.171","1042"
"56159","3.163","1535"
"56160","0.462","5348"
"56161","0.196","2908"
"56162","11.174","2134"
"56163","7.848","4457"
"56164","0.892","2304"
"56165","30.267","1563"
"56166","4.437","2925"
"56167","0.12","7590"
"56168","1.601","3150"
"56169","0.355","2026"
"56170","0","1976"
"56171","0","1062"
"56172","4.382","1474"
"56173","4.868","1922"
"56174","0.118","3766"
"56175","22.656","2163"
"56176","5.003","1490"
"56177","1.572","1641"
"56178","5.173","4498"
"56179","9.427","1557"
"56180","1.827","4242"
"56181","0","2388"
"56182","0.099","4449"
"56183","4.875","1180"
"56184","53.752","1125"
"56185","0.305","1659"
"56186","0","5953"
"56187","87.405","1545"
"56188","53.802","4319"
"56189","0.398","1130"
"56190","0","1388"
"56191","0","2923"
"56192","5.476","3213"
"56193","28.536","1026"
"56194","0","1421"
"56195","0.736","4547"
"56196","1.905","11111"
"56197","45.897","3046"
"56198","0","1834"
"56199","0.736","4446"
"56200","0.038","9453"
"56201","0.326","1058"
"56202","0","1026"
"56203","0.419","4981"
"56204","6.265","1186"
"56205","0.952","6523"
"56206","2.56","1984"
"56207","0.526","2294"
"56208","7.633","1181"
"56209","12.992","1720"
"56210","6.168","3612"
"56211","1.053","1846"
"56212","8.94","2319"
"56213","3.483","5775"
"56214","1.754","2230"
"56215","0.086","1742"
"56216","4.265","1340"
"56217","0.107","1125"
"56218","43.863","3277"
"56219","1.265","1796"
"56220","0.31","1845"
"56221","45.682","4171"
"56222","5.151","2607"
"56223","8.51","2522"
"56224","0.924","1821"
"56225","2.244","5110"
"56226","1.127","4615"
"56227","4.269","2343"
"56228","0.497","5763"
"56229","57.875","1287"
"56230","6.075","2474"
"56231","43.049","1859"
"56232","3.225","2931"
"56233","0.123","2271"
"56234","16.238","2552"
"56235","4.871","3604"
"56236","0.244","1115"
"56237","1.402","1219"
"56238","0","2102"
"56239","0","1238"
"56240","0.055","2705"
"56241","6.258","1126"
"56242","0.354","1550"
"56243","10.043","4936"
"56244","1.014","3711"
"56245","50.854","1930"
"56246","0.811","2073"
"56247","0.017","6794"
"56248","0.079","10846"
"56249","2.376","2500"
"56250","12.787","1005"
"56251","2.133","1738"
"56252","0","2693"
"56253","37.403","3352"
"56254","11.81","1084"
"56255","0.135","1113"
"56256","2.183","1985"
"56257","0.103","5605"
"56258","11.406","1691"
"56259","4.017","1064"
"56260","2.082","1349"
"56261","0.297","8296"
"56262","0.045","3241"
"56263","0.743","1470"
"56264","1.932","4816"
"56265","0","1188"
"56266","13.82","3777"
"56267","0.143","1345"
"56268","0.036","6238"
"56269","8.034","2529"
"56270","7.8","1089"
"56271","0.185","2326"
"56272","0.279","1067"
"56273","7.887","5103"
"56274","5.499","1867"
"56275","0.883","9665"
"56276","2.74","1154"
"56277","26.001","1354"
"56278","8.57","2351"
"56279","0.488","2290"
"56280","0.338","5549"
"56281","7.679","2280"
"56282","23.046","1485"
"56283","3.826","1270"
"56284","3.336","2768"
"56285","2.899","1803"
"56286","1.259","1045"
"56287","0.288","1043"
"56288","2.021","4554"
"56289","0.494","1163"
"56290","0.418","3939"
"56291","0.952","4150"
"56292","0.331","7087"
"56293","0.078","1916"
"56294","7.302","2274"
"56295","10.319","1736"
"56296","58.762","1477"
"56297","4.748","1076"
"56298","1.773","1196"
"56299","0","1115"
"56300","7.542","1497"
"56301","0.303","2901"
"56302","0.298","1481"
"56303","6.062","1872"
"56304","0","2996"
"56305","0","1316"
"56306","37.837","2476"
"56307","0.16","2791"
"56308","0.26","1155"
"56309","2.554","1184"
"56310","0.571","6989"
"56311","0","1831"
"56312","59.577","3372"
"56313","0.436","2045"
"56314","17.808","2075"
"56315","7.117","3760"
"56316","0","1317"
"56317","10.506","5076"
"56318","0.088","6362"
"56319","2.822","2011"
"56320","5.112","5412"
"56321","0.22","6926"
"56322","0","6071"
"56323","0.036","4365"
"56324","1.768","1493"
"56325","7.539","1346"
"56326","0.022","20398"
"56327","30.961","2007"
"56328","6.614","1654"
"56329","3.431","1256"
"56330","0.37","14430"
"56331","16.732","1442"
"56332","1.754","4387"
"56333","9.146","2068"
"56334","1.134","8119"
"56335","0","2206"
"56336","0","2528"
"56337","3.996","2973"
"56338","6.849","1548"
"56339","0.114","4598"
"56340","0.37","3941"
"56341","0.221","2635"
"56342","4.536","3011"
"56343","14.318","2491"
"56344","0.228","4429"
"56345","1.893","1052"
"56346","0","1257"
"56347","0","1758"
"56348","5.268","1469"
"56349","2.007","3232"
"56350","19.984","2999"
"56351","0","1492"
"56352","5.522","1281"
"56353","46.393","2921"
"56354","0","2732"
"56355","0.694","3674"
"56356","2.184","2423"
"56357","10.609","3593"
"56358","18.405","1485"
"56359","13.969","3079"
"56360","0","5188"
"56361","2.311","1376"
"56362","1.569","1114"
"56363","13.304","1151"
"56364","2.414","1409"
"56365","3.062","2315"
"56366","37.925","2088"
"56367","9.663","4013"
"56368","8.435","1037"
"56369","0","6413"
"56370","1.595","4017"
"56371","2.272","1141"
"56372","0.825","10380"
"56373","40.579","2326"
"56374","0","5646"
"56375","9.884","1122"
"56376","0.378","1050"
"56377","23.921","1763"
"56378","4.285","2532"
"56379","6.787","1678"
"56380","2.706","1131"
"56381","0.801","1211"
"56382","0","2633"
"56383","12.729","1596"
"56384","5.417","2135"
"56385","16.745","3235"
"56386","9.094","1144"
"56387","20.637","1162"
"56388","0.5","1155"
"56389","0.101","4267"
"56390","0","1294"
"56391","2.114","1529"
"56392","46.696","2704"
"56393","9.288","1811"
"56394","8.817","1197"
"56395","0.198","7813"
"56396","0.172","1662"
"56397","6.307","1921"
"56398","0","1685"
"56399","5.077","2152"
"56400","3.698","1243"
"56401","6.386","1750"
"56402","3.868","2163"
"56403","1.815","3538"
"56404","2.182","1309"
"56405","0","2609"
"56406","0","1067"
"56407","30.722","2172"
"56408","0.108","1390"
"56409","0","1236"
"56410","2.693","3212"
"56411","3.937","1588"
"56412","0","3469"
"56413","6.661","1283"
"56414","2.707","1583"
"56415","5.541","1159"
"56416","1.313","3397"
"56417","6.312","2848"
"56418","4.38","1855"
"56419","0.819","3039"
"56420","1.181","3296"
"56421","0.775","1773"
"56422","8.322","1495"
"56423","0.182","3299"
"56424","5.863","4982"
"56425","32.759","1244"
"56426","1.277","2105"
"56427","6.341","1469"
"56428","0.938","2905"
"56429","8.576","13176"
"56430","2.999","2538"
"56431","0","1456"
"56432","0.529","2717"
"56433","0.661","1044"
"56434","0.221","1673"
"56435","14.872","1185"
"56436","1.585","3683"
"56437","0.074","2039"
"56438","5.349","2860"
"56439","0","2321"
"56440","1.233","3737"
"56441","0.066","2078"
"56442","0","2363"
"56443","1.214","1654"
"56444","13.596","4285"
"56445","0.049","6144"
"56446","0.952","14314"
"56447","10.805","1042"
"56448","40.948","1988"
"56449","6.743","1922"
"56450","1.061","1107"
"56451","0","1911"
"56452","2.825","1254"
"56453","10.136","2226"
"56454","70.21","5045"
"56455","0.446","1675"
"56456","0.069","5991"
"56457","2.852","1458"
"56458","15.631","1996"
"56459","2.518","2131"
"56460","9.42","2113"
"56461","14.247","2632"
"56462","11.42","7262"
"56463","2.438","2096"
"56464","7.242","2397"
"56465","6.077","2584"
"56466","0.381","1876"
"56467","0","1375"
"56468","20.614","1004"
"56469","9.638","1330"
"56470","1.181","2836"
"56471","5.96","1821"
"56472","46.444","1350"
"56473","2.963","1495"
"56474","0.487","2205"
"56475","0.738","5588"
"56476","5.079","3122"
"56477","1.943","1096"
"56478","0.65","2197"
"56479","0.422","5265"
"56480","0.25","4190"
"56481","10.961","2135"
"56482","3.058","1596"
"56483","2.205","3032"
"56484","0","1877"
"56485","1.584","1526"
"56486","0","1979"
"56487","0.155","1255"
"56488","25.28","2539"
"56489","0","1035"
"56490","13.07","2598"
"56491","12.196","1130"
"56492","20.043","1588"
"56493","28.297","2121"
"56494","0.865","1385"
"56495","0.271","2153"
"56496","9.305","1164"
"56497","0","2690"
"56498","18.097","2664"
"56499","45.061","2523"
"56500","8.327","1154"
"56501","19.382","1629"
"56502","3.406","2094"
"56503","0","1778"
"56504","0.04","1519"
"56505","1.203","1328"
"56506","1.947","1559"
"56507","1.371","2901"
"56508","0","1716"
"56509","3.541","1418"
"56510","0.358","2639"
"56511","0.803","1547"
"56512","0.943","5771"
"56513","5.77","3624"
"56514","14.626","2446"
"56515","0","1646"
"56516","1.48","1139"
"56517","36.651","2587"
"56518","8.016","4020"
"56519","58.688","2991"
"56520","0.081","2248"
"56521","7.816","1486"
"56522","2.457","1302"
"56523","0.348","2360"
"56524","21.579","1041"
"56525","0.019","6554"
"56526","1.443","1726"
"56527","0.936","2811"
"56528","0.116","3108"
"56529","1.398","5420"
"56530","0.082","1406"
"56531","31.328","2099"
"56532","7.305","1176"
"56533","1.433","1355"
"56534","13.722","1416"
"56535","3.58","1618"
"56536","7.853","1206"
"56537","0.36","1245"
"56538","0.165","1792"
"56539","26.831","2443"
"56540","15.514","2751"
"56541","0","1460"
"56542","10.649","2172"
"56543","1.306","1898"
"56544","1.067","2077"
"56545","7.112","1434"
"56546","2.391","3110"
"56547","0.033","4572"
"56548","4.989","1207"
"56549","5.323","4242"
"56550","0.474","2157"
"56551","0","1596"
"56552","0","1501"
"56553","0.318","3267"
"56554","0.279","4116"
"56555","1.32","2354"
"56556","0.238","2203"
"56557","2.35","1655"
"56558","15.727","1036"
"56559","6.267","1032"
"56560","7.047","3841"
"56561","0","1426"
"56562","0.105","7145"
"56563","2.889","1063"
"56564","0","1341"
"56565","7.125","1087"
"56566","0.444","3377"
"56567","1.827","1353"
"56568","0.226","3103"
"56569","0.288","1652"
"56570","0.116","8269"
"56571","1.782","1658"
"56572","1.841","6409"
"56573","14.117","1245"
"56574","0.567","1727"
"56575","0.547","1791"
"56576","0.029","5209"
"56577","1.857","2262"
"56578","0","3612"
"56579","8.545","1113"
"56580","0.175","1690"
"56581","0","1088"
"56582","9.609","3030"
"56583","4.975","2215"
"56584","0","1754"
"56585","0.84","5818"
"56586","3.692","1142"
"56587","0.511","1360"
"56588","0","1348"
"56589","0.243","5107"
"56590","0.062","4772"
"56591","3.074","2460"
"56592","205.002","2327"
"56593","2.908","4501"
"56594","0","1208"
"56595","69.436","1529"
"56596","27.691","1072"
"56597","1.278","2062"
"56598","0.12","2498"
"56599","33.718","1820"
"56600","2.473","2039"
"56601","0","1278"
"56602","36.555","1367"
"56603","3.376","2345"
"56604","2.964","1798"
"56605","5.679","2617"
"56606","47.728","1799"
"56607","0","1878"
"56608","0.048","1527"
"56609","1.594","2930"
"56610","1.613","1386"
"56611","2.665","1148"
"56612","1.439","4542"
"56613","5.327","1611"
"56614","0.359","1174"
"56615","7.443","5035"
"56616","0","2794"
"56617","0","1831"
"56618","0.14","6443"
"56619","0.574","6115"
"56620","1.692","6811"
"56621","0.21","1121"
"56622","10.125","4298"
"56623","14.079","1980"
"56624","26.259","1063"
"56625","2.921","1585"
"56626","1.793","2457"
"56627","14.763","1188"
"56628","0.129","5028"
"56629","0","1445"
"56630","4.798","10016"
"56631","0","1678"
"56632","10.066","2649"
"56633","19.097","1383"
"56634","0.517","3422"
"56635","0","1183"
"56636","0","1822"
"56637","1.324","1746"
"56638","0.943","1996"
"56639","8.076","1360"
"56640","4.366","4724"
"56641","5.484","2331"
"56642","17.021","1157"
"56643","72.675","1684"
"56644","0","4177"
"56645","3.82","1496"
"56646","0","2051"
"56647","2.624","2135"
"56648","33.859","9132"
"56649","0.309","7175"
"56650","0.208","2675"
"56651","25.111","2422"
"56652","2.046","2089"
"56653","4.85","1057"
"56654","13.458","1406"
"56655","3.192","2107"
"56656","3.962","1264"
"56657","0.174","1324"
"56658","0.418","1605"
"56659","0.463","2158"
"56660","65.418","1089"
"56661","9.355","2163"
"56662","1.554","1973"
"56663","0.631","1128"
"56664","6.612","1117"
"56665","10.209","2034"
"56666","0.202","2818"
"56667","0","1367"
"56668","3.167","1775"
"56669","14.379","3298"
"56670","11.327","1084"
"56671","10.1","2558"
"56672","1.014","3511"
"56673","1.754","3858"
"56674","0","1643"
"56675","827.634","1076"
"56676","0.199","7317"
"56677","13.401","1334"
"56678","0.67","4090"
"56679","0.094","3138"
"56680","3.47","1762"
"56681","0.036","4153"
"56682","0","1605"
"56683","107.363","4209"
"56684","6.118","3198"
"56685","5.058","1014"
"56686","2.209","2626"
"56687","16.699","4997"
"56688","0","9487"
"56689","0.082","5319"
"56690","0","1568"
"56691","17.959","1868"
"56692","0","1528"
"56693","0","2579"
"56694","0.905","1255"
"56695","1.802","1579"
"56696","18.838","1763"
"56697","0","1313"
"56698","0.211","1284"
"56699","38.859","1496"
"56700","0.791","2697"
"56701","37.206","1288"
"56702","11.704","1365"
"56703","0","2006"
"56704","10.759","1052"
"56705","11.376","3065"
"56706","0","2705"
"56707","0","2815"
"56708","12.147","1079"
"56709","0.667","5436"
"56710","13.285","2347"
"56711","7.217","3075"
"56712","0","2574"
"56713","0.136","1999"
"56714","1.213","1711"
"56715","4.199","1235"
"56716","12.264","1093"
"56717","0","1310"
"56718","0.126","1192"
"56719","2.306","4125"
"56720","3.254","2965"
"56721","3.246","6455"
"56722","4.014","1799"
"56723","3.997","1505"
"56724","18.118","3007"
"56725","0.554","1721"
"56726","0.058","2584"
"56727","0.027","5524"
"56728","1.737","2211"
"56729","0.124","4206"
"56730","9.056","1076"
"56731","9.038","1333"
"56732","8.27","1124"
"56733","7.644","2408"
"56734","0.662","1827"
"56735","2.244","1206"
"56736","95.608","1665"
"56737","15.247","1021"
"56738","0.908","1180"
"56739","45.67","2274"
"56740","4.599","3653"
"56741","80.064","1448"
"56742","0.606","1206"
"56743","0.103","2331"
"56744","4.022","1652"
"56745","0","2361"
"56746","46.903","5944"
"56747","0","2062"
"56748","4.494","2046"
"56749","4.603","1813"
"56750","0.388","2219"
"56751","5.29","1608"
"56752","40.023","1229"
"56753","0.259","1156"
"56754","6.786","1287"
"56755","6.722","3718"
"56756","1.518","1472"
"56757","24.226","1259"
"56758","1.316","1203"
"56759","3.281","1597"
"56760","0.638","1914"
"56761","0.421","1700"
"56762","23.444","1062"
"56763","0.027","10325"
"56764","1.587","1742"
"56765","15.336","2259"
"56766","0.058","2246"
"56767","0.689","6230"
"56768","69.947","1653"
"56769","16.455","1163"
"56770","0","1986"
"56771","0.158","4742"
"56772","3.205","1850"
"56773","24.486","2060"
"56774","17.451","1583"
"56775","15.627","2263"
"56776","1.653","1483"
"56777","24.106","2434"
"56778","5.585","4473"
"56779","3.72","5795"
"56780","4.418","1106"
"56781","1.114","2288"
"56782","0.946","1037"
"56783","0.868","2614"
"56784","0.709","1107"
"56785","4.707","4819"
"56786","44.431","1758"
"56787","0","2639"
"56788","0.528","1692"
"56789","4.822","1643"
"56790","0.353","1029"
"56791","2.21","1406"
"56792","120.704","1404"
"56793","18.679","1694"
"56794","16.957","1865"
"56795","0.489","2037"
"56796","9.174","1236"
"56797","0","1086"
"56798","4.93","6245"
"56799","5.335","1895"
"56800","1.646","1038"
"56801","0.156","1715"
"56802","0.392","4284"
"56803","0.506","1395"
"56804","30.985","2040"
"56805","6.032","1509"
"56806","0.08","6255"
"56807","7.153","1828"
"56808","1.139","2196"
"56809","0.774","1163"
"56810","5.216","1460"
"56811","51.514","6471"
"56812","1.265","1576"
"56813","58.648","1835"
"56814","0","1907"
"56815","8.776","2562"
"56816","5.743","1342"
"56817","39.464","1449"
"56818","0","3694"
"56819","1.231","1724"
"56820","7.402","1036"
"56821","2.747","1994"
"56822","0","1556"
"56823","117.986","2535"
"56824","0.72","3034"
"56825","13.99","2646"
"56826","6.462","1926"
"56827","4.165","3837"
"56828","0.191","2386"
"56829","0","1990"
"56830","3.359","1972"
"56831","0","3405"
"56832","7.21","1512"
"56833","0","1320"
"56834","0","2026"
"56835","0.405","1292"
"56836","0.105","2853"
"56837","5.262","4619"
"56838","3.617","1346"
"56839","0.037","1905"
"56840","4.57","1823"
"56841","0.634","3068"
"56842","10.059","1610"
"56843","7.431","1073"
"56844","1.215","1148"
"56845","0.416","5973"
"56846","5.491","3316"
"56847","20.828","1184"
"56848","19.469","2652"
"56849","0.305","1402"
"56850","3.37","3054"
"56851","0","3050"
"56852","6.343","1590"
"56853","1.587","1556"
"56854","0","1252"
"56855","16.361","3941"
"56856","10.326","2909"
"56857","0.85","1329"
"56858","1.726","2161"
"56859","0.93","1267"
"56860","1.676","1692"
"56861","0","1677"
"56862","3.036","1352"
"56863","0.381","1015"
"56864","31.618","1073"
"56865","0.033","2593"
"56866","4.027","1249"
"56867","6.031","1564"
"56868","4.918","1158"
"56869","11.608","1330"
"56870","21.039","1344"
"56871","109.325","1066"
"56872","5.904","1370"
"56873","0.323","2729"
"56874","0.058","2503"
"56875","8.828","2266"
"56876","0.12","4993"
"56877","4.058","1935"
"56878","2.545","1778"
"56879","0","3121"
"56880","2.281","2899"
"56881","13.662","2836"
"56882","15.513","1742"
"56883","0.671","1732"
"56884","18.176","3547"
"56885","0","1371"
"56886","0","2952"
"56887","3.512","3925"
"56888","12.166","6315"
"56889","0.42","2416"
"56890","0","2119"
"56891","0.098","5039"
"56892","4.575","2007"
"56893","1.608","2628"
"56894","0.875","3255"
"56895","11.453","1042"
"56896","7.704","1584"
"56897","5.083","1116"
"56898","2.67","4609"
"56899","7.977","1667"
"56900","11.814","1881"
"56901","12.23","2186"
"56902","165.251","2778"
"56903","0.567","3131"
"56904","19.324","1683"
"56905","0.927","1648"
"56906","0.175","1655"
"56907","0.057","2598"
"56908","5.847","3441"
"56909","0.137","1097"
"56910","36.053","1590"
"56911","1.175","1397"
"56912","0","1168"
"56913","0.045","1914"
"56914","0.05","6364"
"56915","11.187","2181"
"56916","31.459","2708"
"56917","3.338","1117"
"56918","24.127","2931"
"56919","50.338","1438"
"56920","2.234","5549"
"56921","8.169","3849"
"56922","2.899","8770"
"56923","8.674","2170"
"56924","4.169","1159"
"56925","6.046","6902"
"56926","7.634","1840"
"56927","6.531","2297"
"56928","0","1751"
"56929","0.645","6105"
"56930","0","1566"
"56931","0.963","2050"
"56932","53.88","2399"
"56933","0.387","1104"
"56934","0.504","3599"
"56935","47.66","1025"
"56936","6.892","2562"
"56937","11.031","3355"
"56938","0","1132"
"56939","6.613","1434"
"56940","40.122","2882"
"56941","0.438","2352"
"56942","0.064","2347"
"56943","0.386","1256"
"56944","0.132","4539"
"56945","3.533","1659"
"56946","7.786","1114"
"56947","11.709","2281"
"56948","3.498","1285"
"56949","37.547","1943"
"56950","0.823","1961"
"56951","0","1137"
"56952","2.2","2834"
"56953","4.447","1516"
"56954","15.297","2172"
"56955","0.144","1680"
"56956","0","2718"
"56957","2.066","2090"
"56958","1.807","1226"
"56959","47.392","1642"
"56960","0.022","6449"
"56961","0.875","2057"
"56962","1.013","7147"
"56963","12.452","1688"
"56964","20.773","1726"
"56965","0","1047"
"56966","0","2333"
"56967","0.706","1616"
"56968","3.201","2651"
"56969","8.424","1035"
"56970","3.273","11183"
"56971","19.828","2086"
"56972","18.111","1186"
"56973","0","3652"
"56974","71.809","1025"
"56975","37.056","5456"
"56976","104.558","1933"
"56977","3.83","3209"
"56978","0","4495"
"56979","17.67","1802"
"56980","0.315","1354"
"56981","5.964","3619"
"56982","0.11","1628"
"56983","0","1870"
"56984","1.842","1699"
"56985","2.161","1140"
"56986","40.12","1024"
"56987","0.652","1602"
"56988","0.163","2323"
"56989","3.131","5291"
"56990","0","1171"
"56991","0.296","2009"
"56992","7.718","2536"
"56993","1.701","1831"
"56994","2.602","1353"
"56995","6.068","4010"
"56996","2.32","1727"
"56997","0","1486"
"56998","81.504","1657"
"56999","0.232","3729"
"57000","2.13","4272"
"57001","0.597","1617"
"57002","5.823","6994"
"57003","3.323","4058"
"57004","16.312","1659"
"57005","0","1356"
"57006","6.119","1097"
"57007","16.714","1880"
"57008","51.298","5749"
"57009","0","1485"
"57010","0.846","2325"
"57011","18.51","2173"
"57012","165.124","2194"
"57013","3.124","3218"
"57014","0.52","4629"
"57015","5.145","4254"
"57016","92.321","2945"
"57017","28.645","3275"
"57018","24.565","1966"
"57019","0","1043"
"57020","0.489","1794"
"57021","7.708","1832"
"57022","3.768","1722"
"57023","32.144","2284"
"57024","1.789","2282"
"57025","1.213","1265"
"57026","33.185","2590"
"57027","0","2788"
"57028","0","2547"
"57029","3.652","1895"
"57030","3.248","3221"
"57031","5.13","2525"
"57032","2.02","3590"
"57033","6.191","2761"
"57034","0","2449"
"57035","0","2176"
"57036","0.897","1907"
"57037","3.517","3894"
"57038","16.2","1024"
"57039","5.941","1174"
"57040","0.175","6523"
"57041","0.271","5955"
"57042","0.432","2050"
"57043","5.651","2235"
"57044","31.864","2696"
"57045","75.418","1440"
"57046","0.383","7400"
"57047","3.809","4633"
"57048","0.137","2985"
"57049","3.444","5502"
"57050","0.11","1366"
"57051","2.393","4021"
"57052","11.196","1658"
"57053","6.342","1349"
"57054","0.388","1900"
"57055","5.2","1031"
"57056","11.465","3004"
"57057","0","1616"
"57058","9.871","3147"
"57059","4.275","1841"
"57060","0","1190"
"57061","6.287","1421"
"57062","8.227","2718"
"57063","9.707","1384"
"57064","6.099","2645"
"57065","0.522","4128"
"57066","0","2583"
"57067","0","2621"
"57068","0","1246"
"57069","0.092","1629"
"57070","4.665","3125"
"57071","19.221","1151"
"57072","0.059","6862"
"57073","0.574","3165"
"57074","0.998","1129"
"57075","0.072","11982"
"57076","12.158","2317"
"57077","1.121","1133"
"57078","2.176","1669"
"57079","0.091","3174"
"57080","51.574","1462"
"57081","4.435","3358"
"57082","0","1048"
"57083","0.69","1282"
"57084","4.596","1250"
"57085","10.154","2073"
"57086","1.372","1373"
"57087","8.184","2193"
"57088","27.197","1645"
"57089","0.742","4009"
"57090","6.324","2151"
"57091","0","1294"
"57092","2.008","2859"
"57093","1.438","2314"
"57094","6.276","1472"
"57095","1.977","8639"
"57096","5.683","1103"
"57097","0.197","5835"
"57098","2.315","2033"
"57099","0.047","7576"
"57100","59.326","2064"
"57101","7.86","3084"
"57102","0.175","1704"
"57103","0.197","2367"
"57104","38.079","1042"
"57105","4.243","3586"
"57106","0","2573"
"57107","33.539","1930"
"57108","2.204","1554"
"57109","8.279","1286"
"57110","51.477","2093"
"57111","3.479","4127"
"57112","4.113","2024"
"57113","0","1044"
"57114","4.217","3004"
"57115","5.843","2006"
"57116","4.857","6049"
"57117","1.531","2885"
"57118","43.792","2320"
"57119","2.113","2246"
"57120","0","1130"
"57121","12.703","1094"
"57122","27.155","2096"
"57123","31.184","1493"
"57124","0","1021"
"57125","0","2065"
"57126","19.178","2327"
"57127","0.152","3398"
"57128","0","2232"
"57129","8.405","2786"
"57130","0.683","1065"
"57131","2.608","2170"
"57132","0","4272"
"57133","0","3437"
"57134","0","2301"
"57135","5.56","2638"
"57136","0","2080"
"57137","25.534","1082"
"57138","13.331","1162"
"57139","3.372","1171"
"57140","5.758","1481"
"57141","6.004","1169"
"57142","0.173","1733"
"57143","1.901","4500"
"57144","28.991","1989"
"57145","1.246","2564"
"57146","0","3374"
