"Name","Average coverage","Reference length"
"111037","12.59","1297"
"111038","9.864","1202"
"111039","13.089","1377"
"111040","10.316","1693"
"111041","18.101","1135"
"111042","11.526","1256"
"111043","10.613","2339"
"111044","7.394","1605"
"111045","15.869","1204"
"111046","13.133","1642"
"111047","14.486","1834"
"111048","11.236","2261"
"111049","8.186","1954"
"111050","11.089","1064"
"111051","10.144","1792"
"111052","13.62","1263"
"111053","11.536","2130"
"111054","12.064","1426"
"111055","15.469","1861"
"111056","13.962","1056"
"111057","5.196","1192"
"111058","22.312","1194"
"111059","7.457","1339"
"111060","10.941","1645"
"111061","5.757","1099"
"111062","13.107","1019"
"111063","7.786","1176"
"111064","8.447","1251"
"111065","16.611","2331"
"111066","8.55","2647"
"111067","11.279","1042"
"111068","8.037","2022"
"111069","6.456","1135"
"111070","10.793","1928"
"111071","12.094","1470"
"111072","17.727","2965"
"111073","9.507","1194"
"111074","7.474","1874"
"111075","8.734","1435"
"111076","13.258","1060"
"111077","14.559","1513"
"111078","11.108","1108"
"111079","11.549","2137"
"111080","29.257","1173"
"111081","8.23","1083"
"111082","7.425","2792"
"111083","22.087","1058"
"111084","9.832","1379"
"111085","10.188","1158"
"111086","5.159","1281"
"111087","4.751","1071"
"111088","16.289","2911"
"111089","9.108","1338"
"111090","8.34","1810"
"111091","5.703","1395"
"111092","8.622","1524"
"111093","8.567","1107"
"111094","20.982","1034"
"111095","9.05","1892"
"111096","9.529","1214"
"111097","16.644","1093"
"111098","34.611","1345"
"111099","12.971","1111"
"111100","5.814","1283"
"111101","7.697","1470"
"111102","6.464","1169"
"111103","16.526","1897"
"111104","9.248","1531"
"111105","10.751","1344"
"111106","5.614","1177"
"111107","11.29","1089"
"111108","14.586","1332"
"111109","9.738","1933"
"111110","9.311","1704"
"111111","13.403","1103"
"111112","14.454","1090"
"111113","6.737","1458"
"111114","11.34","1193"
"111115","7.124","1416"
"111116","6.52","2005"
"111117","9.213","1434"
"111118","10.953","2676"
"111119","13.141","1086"
"111120","7.72","1271"
"111121","9.155","1152"
"111122","7.697","1135"
"111123","8.429","1060"
"111124","7.865","1117"
"111125","6.257","1300"
"111126","17.484","1081"
"111127","22.41","1302"
"111128","7.237","1100"
"111129","15.688","1131"
"111130","6.477","1443"
"111131","8.881","1754"
"111132","12.366","2109"
"111133","11.647","3551"
"111134","10.767","2065"
"111135","5.616","1112"
"111136","9.134","3800"
"111137","12.545","1447"
"111138","6.259","1248"
"111139","8.04","1093"
"111140","22.735","1383"
"111141","12.548","1476"
"111142","8.167","3659"
"111143","16.231","1092"
"111144","21.922","1113"
"111145","9.094","1871"
"111146","9.35","1321"
"111147","5.913","1192"
"111148","9.498","1034"
"111149","7.504","1228"
"111150","9.834","1373"
"111151","6.643","2540"
"111152","13.031","1181"
"111153","12.39","2293"
"111154","37.306","1598"
"111155","10.502","1225"
"111156","6.453","1209"
"111157","13.443","1107"
"111158","28.623","1672"
"111159","11.709","1277"
"111160","12.821","1923"
"111161","12.046","1115"
"111162","19.612","1723"
"111163","7.617","1348"
"111164","6.459","1038"
"111165","15.026","1503"
"111166","8.928","1299"
"111167","9.666","1645"
"111168","16.552","1278"
"111169","18.605","1376"
"111170","6.524","1551"
"111171","12.445","1125"
"111172","15.017","1795"
"111173","4.674","1164"
"111174","20.951","1299"
"111175","15.855","1751"
"111176","15.549","1962"
"111177","10.589","1566"
"111178","16.442","1278"
"111179","20.334","1121"
"111180","5.32","1059"
"111181","16.669","1346"
"111182","7.96","1997"
"111183","11.888","1209"
"111184","8.275","1423"
"111185","12.783","1225"
"111186","13.793","1159"
"111187","35.248","1956"
"111188","7.556","1285"
"111189","16.18","1290"
"111190","5.735","1119"
"111191","5.44","2221"
"111192","11.36","1221"
"111193","13.449","1693"
"111194","21.598","2249"
"111195","9.199","1935"
"111196","10.48","1644"
"111197","7.628","1576"
"111198","10.039","1214"
"111199","18.467","1789"
"111200","34.145","1302"
"111201","7.446","1075"
"111202","9.217","2639"
"111203","13.896","2162"
"111204","7.624","1176"
"111205","16.071","1830"
"111206","10.458","3590"
"111207","20.744","2137"
"111208","8.364","1283"
"111209","26.586","2070"
"111210","15.647","2625"
"111211","8.954","1154"
"111212","10.058","1161"
"111213","8.922","1178"
"111214","7.926","1614"
"111215","11.585","1435"
"111216","16.376","2733"
"111217","19.398","1840"
"111218","6.751","1335"
"111219","7.337","1052"
"111220","10.718","2680"
"111221","13.678","1256"
"111222","6.969","1165"
"111223","12.978","2557"
"111224","9.147","2376"
"111225","14.984","1397"
"111226","10.554","1119"
"111227","8.122","1077"
"111228","10.269","2884"
"111229","16.302","1505"
"111230","12.981","1287"
"111231","15.512","1576"
"111232","5.07","1078"
"111233","14.626","1581"
"111234","10.802","2449"
"111235","5.542","1412"
"111236","12.819","2586"
"111237","15.456","2196"
"111238","17.234","1231"
"111239","11.003","1102"
"111240","8.561","1196"
"111241","6.441","1496"
"111242","29.083","1909"
"111243","7.821","1221"
"111244","10.781","1212"
"111245","8.917","1405"
"111246","8.62","1259"
"111247","11.306","1303"
"111248","15.357","1368"
"111249","10.635","1932"
"111250","12.415","2080"
"111251","11.22","1256"
"111252","13.352","1174"
"111253","19.213","1504"
"111254","8.381","1243"
"111255","9.8","1870"
"111256","12.897","1073"
"111257","5.099","2039"
"111258","24.063","1143"
"111259","4.178","1035"
"111260","16.547","1149"
"111261","6.591","1068"
"111262","162.765","1410"
"111263","10.325","1693"
"111264","12.117","1143"
"111265","10.564","1073"
"111266","5.552","1061"
"111267","13.377","1153"
"111268","13.772","1800"
"111269","10.717","2863"
"111270","9.5","1150"
"111271","8.771","1579"
"111272","7.4","1825"
"111273","7.879","1476"
"111274","17.571","1342"
"111275","6.163","1526"
"111276","7.018","1112"
"111277","15.537","2622"
"111278","13.581","2322"
"111279","6.775","1446"
"111280","18.731","1265"
"111281","8.616","1497"
"111282","9.359","1028"
"111283","6.886","1088"
"111284","10.222","1105"
"111285","6.69","1066"
"111286","5.161","1073"
"111287","11.854","1285"
"111288","16.648","1584"
"111289","12.958","1865"
"111290","13.237","1901"
"111291","8.855","1446"
"111292","10.036","2236"
"111293","19.432","1814"
"111294","10.59","1102"
"111295","22.382","1093"
"111296","21.63","2105"
"111297","10.484","2585"
"111298","7.049","1738"
"111299","10.837","1312"
"111300","10.931","1865"
"111301","9.412","1829"
"111302","11.769","1885"
"111303","10.97","1818"
"111304","7.83","1059"
"111305","14.258","1358"
"111306","10.241","1419"
"111307","34.427","1056"
"111308","10.106","1062"
"111309","13.257","1093"
"111310","7.65","1788"
"111311","11.673","1135"
"111312","7.178","1232"
"111313","13.213","1088"
"111314","10.044","1510"
"111315","21.659","1367"
"111316","6.299","1106"
"111317","6.205","1159"
"111318","10.781","2846"
"111319","13.751","2506"
"111320","5.643","1189"
"111321","9.676","1338"
"111322","17.139","2191"
"111323","7.219","1086"
"111324","9.03","1193"
"111325","8.722","1409"
"111326","4.169","1276"
"111327","8.176","1264"
"111328","6.206","1951"
"111329","7.932","1698"
"111330","11.367","2081"
"111331","7.512","1239"
"111332","7.058","1221"
"111333","7.797","1307"
"111334","14.321","1533"
"111335","9.632","1870"
"111336","5.471","1805"
"111337","21.57","1113"
"111338","13.121","1100"
"111339","9.374","1782"
"111340","49.11","1330"
"111341","10.525","1042"
"111342","9.469","1132"
"111343","7.952","1976"
"111344","33.648","1618"
"111345","11.229","1443"
"111346","8.028","2426"
"111347","6.527","1254"
"111348","14.57","1142"
"111349","13.303","1913"
"111350","8.667","2050"
"111351","15.525","1189"
"111352","10.828","1686"
"111353","12.086","1319"
"111354","10.829","2039"
"111355","18.263","1574"
"111356","15.28","1979"
"111357","7.886","1240"
"111358","9.385","1539"
"111359","8.222","1672"
"111360","8.148","1220"
"111361","11.463","2396"
"111362","10.523","2035"
"111363","11.868","1456"
"111364","5.878","1252"
"111365","11.012","1121"
"111366","5.252","1045"
"111367","13.021","1286"
"111368","13.926","1156"
"111369","15.612","1694"
"111370","9.71","1354"
"111371","6.868","1433"
"111372","7.66","1452"
"111373","8.154","1178"
"111374","5.93","1058"
"111375","7.5","1119"
"111376","9.286","1755"
"111377","10.551","1255"
"111378","11.294","1727"
"111379","9.671","1567"
"111380","10.678","1015"
"111381","17.608","1990"
"111382","12.798","1447"
"111383","4.296","1116"
"111384","9.771","1126"
"111385","14.032","1631"
"111386","18.631","1335"
"111387","8.962","1338"
"111388","6.104","1144"
"111389","10.846","3126"
"111390","9.131","1080"
"111391","8.47","1330"
"111392","14.516","1474"
"111393","6.646","1240"
"111394","10.596","1464"
"111395","9.869","1157"
"111396","4.83","2043"
"111397","8.914","1362"
"111398","13.153","1407"
"111399","6.874","1437"
"111400","25.831","1311"
"111401","13.939","1286"
"111402","14.658","1103"
"111403","10.061","3597"
"111404","7.291","1036"
"111405","13.394","1254"
"111406","16.179","1719"
"111407","18.207","2047"
"111408","9.327","1277"
"111409","11.767","1097"
"111410","7.487","1545"
"111411","8.077","1211"
"111412","31.421","1152"
"111413","7.522","1097"
"111414","5.15","1058"
"111415","10.822","1198"
"111416","6.296","1140"
"111417","5.822","1131"
"111418","8.538","1352"
"111419","15.654","1329"
"111420","5.9","1163"
"111421","7.528","1483"
"111422","8.501","2209"
"111423","12.492","1127"
"111424","8.287","1273"
"111425","9.346","1069"
"111426","7.167","1383"
"111427","8.969","1267"
"111428","5.16","1243"
"111429","9.374","1563"
"111430","12.913","1352"
"111431","8.786","1105"
"111432","9.964","1686"
"111433","28.581","1127"
"111434","17.234","1778"
"111435","10.01","2306"
"111436","10.614","1338"
"111437","15.005","1687"
"111438","7.296","1256"
"111439","6.172","1133"
"111440","9.297","2817"
"111441","14.364","2475"
"111442","13.806","1688"
"111443","10.856","2021"
"111444","9.091","1316"
"111445","12.716","1096"
"111446","8.702","1430"
"111447","10.469","2271"
"111448","16.232","1251"
"111449","8.141","1174"
"111450","5.26","1077"
"111451","7.648","1069"
"111452","4.37","1701"
"111453","15.78","1835"
"111454","12.591","1740"
"111455","12.878","2202"
"111456","6.248","1322"
"111457","4.593","1444"
"111458","12.616","1876"
"111459","5.109","1448"
"111460","11.184","1124"
"111461","15.172","1105"
"111462","25.342","1956"
"111463","10.609","1714"
"111464","5.623","1285"
"111465","11.596","1032"
"111466","7.701","2582"
"111467","10.602","2712"
"111468","7.939","1206"
"111469","15.494","1615"
"111470","11.086","1750"
"111471","13.509","1804"
"111472","18.845","1208"
"111473","9.679","1143"
"111474","21.82","1077"
"111475","11.158","1036"
"111476","7.466","2081"
"111477","12.368","1920"
"111478","5.227","1735"
"111479","10.089","1568"
"111480","8.741","1265"
"111481","10.949","1770"
"111482","6.974","1264"
"111483","15.036","1264"
"111484","12.477","1370"
"111485","7.342","1190"
"111486","7.75","1153"
"111487","7.513","1413"
"111488","20.266","1211"
"111489","13.64","1423"
"111490","10.869","1240"
"111491","5.561","1256"
"111492","7.126","1193"
"111493","11.538","1090"
"111494","9.991","1406"
"111495","13.139","1906"
"111496","7.669","2017"
"111497","9.375","1510"
"111498","8.928","1132"
"111499","7.865","1675"
"111500","5.263","1188"
"111501","22.622","1110"
"111502","11.83","1150"
"111503","9.979","1781"
"111504","6.426","1383"
"111505","13.087","3048"
"111506","8.626","1223"
"111507","12.193","1616"
"111508","11.289","1383"
"111509","12.005","1467"
"111510","11.548","1186"
"111511","34.465","1382"
"111512","45.505","1277"
"111513","9.767","1239"
"111514","6.982","1866"
"111515","5.931","1195"
"111516","10.59","4119"
"111517","34.506","1172"
"111518","16.004","1325"
"111519","13.696","1013"
"111520","12.326","1187"
"111521","9.868","2257"
"111522","7.913","1888"
"111523","8.356","1461"
"111524","16.609","1638"
"111525","8.387","2246"
"111526","9.623","1393"
"111527","14.335","1247"
"111528","6.97","1248"
"111529","8.753","1786"
"111530","6.977","1286"
"111531","18.251","1727"
"111532","12.306","1173"
"111533","9.456","1363"
"111534","7.316","2057"
"111535","16.275","2297"
"111536","9.335","1737"
"111537","11.209","1907"
"111538","7.185","1553"
"111539","11.724","1119"
"111540","9.532","1056"
"111541","8.966","1318"
"111542","4.035","1189"
"111543","11.641","2955"
"111544","12.216","1775"
"111545","11.197","2338"
"111546","11.343","2080"
"111547","35.58","2057"
"111548","6.66","1655"
"111549","8.837","1119"
"111550","9.336","1499"
"111551","11.522","1656"
"111552","7.835","1379"
"111553","13.603","1171"
"111554","14.677","1301"
"111555","15.067","1112"
"111556","16.719","2994"
"111557","8.824","1118"
"111558","6.974","1092"
"111559","12.068","1066"
"111560","8.786","1712"
"111561","13.686","1175"
"111562","8.635","2276"
"111563","13.425","3846"
"111564","6.692","1768"
"111565","10.708","1453"
"111566","4.574","1077"
"111567","21.638","1198"
"111568","18.697","1267"
"111569","10.373","1307"
"111570","10.304","1522"
"111571","6.771","1086"
"111572","6.866","1889"
"111573","13.325","1056"
"111574","7.416","1621"
"111575","16.776","1666"
"111576","4.894","1260"
"111577","11.644","1142"
"111578","9.744","2785"
"111579","17.073","1071"
"111580","10.014","1309"
"111581","13.744","1412"
"111582","5.652","1438"
"111583","7.227","1069"
"111584","10.62","2143"
"111585","11.286","1534"
"111586","16.589","1073"
"111587","8.401","2158"
"111588","13.776","2006"
"111589","16.669","2773"
"111590","11.719","1539"
"111591","8.406","1648"
"111592","12.659","2069"
"111593","11.862","3103"
"111594","10.41","1027"
"111595","5.489","1044"
"111596","18.681","1490"
"111597","7.701","1085"
"111598","15.457","2554"
"111599","16.552","1364"
"111600","8.35","1032"
"111601","9.66","1817"
"111602","10.19","1471"
"111603","5.967","1196"
"111604","8.457","2805"
"111605","13.297","1382"
"111606","10.747","1252"
"111607","14.137","1402"
"111608","4.89","1375"
"111609","46.498","1232"
"111610","6.699","1257"
"111611","8.677","1137"
"111612","6.316","1061"
"111613","12.974","1745"
"111614","17.315","1944"
"111615","13.547","1160"
"111616","15.732","1334"
"111617","6.637","2093"
"111618","9.275","2730"
"111619","9.925","2587"
"111620","9.443","3758"
"111621","10.007","1928"
"111622","10.507","1171"
"111623","11.828","1248"
"111624","7.247","1291"
"111625","17.76","2054"
"111626","18.475","1723"
"111627","16.856","1386"
"111628","15.934","1450"
"111629","15.056","1093"
"111630","7.843","1368"
"111631","27.113","1190"
"111632","11.977","1286"
"111633","6.113","1138"
"111634","6.793","1100"
"111635","11.696","2692"
"111636","13.587","1504"
"111637","3.97","1212"
"111638","4.901","1245"
"111639","19.593","1380"
"111640","9.636","1713"
"111641","18.423","1229"
"111642","5.767","1169"
"111643","15.407","1241"
"111644","4.91","1170"
"111645","7.207","1213"
"111646","9.462","3201"
"111647","8.958","1992"
"111648","7.606","1360"
"111649","11.303","3140"
"111650","14.565","1208"
"111651","16.593","1805"
"111652","9.403","1664"
"111653","21.368","1417"
"111654","13.393","1267"
"111655","12.194","2530"
"111656","9.568","1395"
"111657","18.088","2276"
"111658","17.407","1876"
"111659","14.455","1437"
"111660","10.56","2712"
"111661","7.472","1164"
"111662","14.464","4517"
"111663","7.011","2315"
"111664","16.587","2179"
"111665","15.955","2296"
"111666","9.481","1219"
"111667","6.563","1346"
"111668","7.24","1086"
"111669","7.95","1149"
"111670","17.989","1798"
"111671","22.857","1227"
"111672","6.347","1399"
"111673","8.266","1684"
"111674","9.34","1699"
"111675","9.642","4190"
"111676","7.065","1500"
"111677","6.848","1932"
"111678","7.053","1192"
"111679","8.248","1935"
"111680","11.032","1254"
"111681","8.042","1118"
"111682","7.382","1305"
"111683","16.153","1610"
"111684","7.629","1560"
"111685","6.762","1095"
"111686","9.351","1292"
"111687","14.157","1725"
"111688","17.555","1106"
"111689","6.604","1175"
"111690","7.862","1989"
"111691","17.299","1085"
"111692","12.094","1570"
"111693","6.423","2280"
"111694","10.342","1215"
"111695","11.465","1449"
"111696","12.307","1009"
"111697","7.247","1264"
"111698","8.305","1208"
"111699","19.231","1041"
"111700","19.361","1542"
"111701","12.24","1295"
"111702","6.827","1031"
"111703","16.287","1354"
"111704","22.393","1496"
"111705","29.385","1158"
"111706","7.9","3180"
"111707","10.628","1553"
"111708","13.298","1489"
"111709","11.392","1323"
"111710","8.799","1599"
"111711","13.619","1137"
"111712","10.724","2380"
"111713","6.532","1040"
"111714","7.419","1135"
"111715","20.97","2132"
"111716","17.622","1698"
"111717","6.423","1706"
"111718","4.139","1064"
"111719","7.888","1299"
"111720","9.606","2109"
"111721","12.472","1171"
"111722","8.922","1733"
"111723","17.995","2245"
"111724","10.335","1899"
"111725","15.267","3969"
"111726","15.79","1977"
"111727","12.102","2635"
"111728","12.193","3991"
"111729","4.298","1585"
"111730","15.275","1844"
"111731","9.956","2352"
"111732","17.545","2882"
"111733","71.712","1570"
"111734","11.506","1618"
"111735","9.074","1287"
"111736","12.245","1362"
"111737","7.529","1198"
"111738","15.28","2322"
"111739","19.627","1460"
"111740","7.369","1359"
"111741","11.694","1862"
"111742","6.609","1275"
"111743","10.342","1460"
"111744","4.067","1034"
"111745","10.148","1098"
"111746","14.651","1234"
"111747","11.328","1233"
"111748","16.688","1482"
"111749","11.104","1723"
"111750","19.008","1597"
"111751","9.193","1842"
"111752","7.064","1070"
"111753","8.108","1376"
"111754","8.604","1284"
"111755","14.476","1161"
"111756","10.457","1097"
"111757","11.491","2282"
"111758","8.873","1586"
"111759","34.02","1218"
"111760","17.614","1166"
"111761","6.888","1132"
"111762","7.122","2100"
"111763","10.32","2455"
"111764","9.454","1136"
"111765","9.83","1482"
"111766","10.021","1017"
"111767","12.084","1346"
"111768","4.625","1123"
"111769","8.686","1161"
"111770","11.787","1260"
"111771","10.003","1178"
"111772","16.434","1145"
"111773","10.981","1824"
"111774","9.623","1116"
"111775","9.879","2269"
"111776","9.448","2167"
"111777","13.258","1820"
"111778","7.43","1138"
"111779","6.927","2082"
"111780","8.063","1738"
"111781","9.644","1064"
"111782","19.018","1538"
"111783","7.657","1189"
"111784","7.222","1387"
"111785","7.795","1743"
"111786","10.294","2180"
"111787","10.025","3219"
"111788","9.361","1067"
"111789","10.842","1543"
"111790","11.804","2056"
"111791","9.16","1132"
"111792","10.116","2016"
"111793","16.71","1930"
"111794","11.634","2249"
"111795","10.937","2365"
"111796","11.278","1215"
"111797","10.214","1122"
"111798","9.817","1183"
"111799","19.302","1952"
"111800","6.305","1651"
"111801","10.818","1583"
"111802","12.693","1295"
"111803","14.498","1477"
"111804","9.508","1356"
"111805","10.29","1743"
"111806","7.316","1274"
"111807","8.318","1642"
"111808","28.234","1502"
"111809","10.078","1102"
"111810","7.622","1436"
"111811","8.97","2878"
"111812","12.84","1347"
"111813","19.795","2054"
"111814","10.016","2928"
"111815","8.171","1270"
"111816","10.191","1406"
"111817","8.861","1217"
"111818","16.435","1410"
"111819","22.791","1293"
"111820","12.847","1514"
"111821","8.403","1128"
"111822","6.534","1052"
"111823","8.811","1188"
"111824","13.397","1206"
"111825","11.106","2009"
"111826","13.547","1238"
"111827","7.397","3058"
"111828","12.158","6360"
"111829","12.41","1953"
"111830","6.94","1046"
"111831","22.507","2040"
"111832","10.194","1402"
"111833","12.368","1783"
"111834","9.801","1059"
"111835","16.074","1505"
"111836","8.408","1671"
"111837","10.517","2646"
"111838","9.943","2066"
"111839","9.918","1994"
"111840","8.541","2161"
"111841","8.903","1521"
"111842","10.618","1386"
"111843","11.66","2373"
"111844","13.547","1095"
"111845","7.074","1429"
"111846","16.878","1448"
"111847","6.93","2241"
"111848","11.032","3303"
"111849","10.613","1886"
"111850","4.84","1358"
"111851","9.44","1621"
"111852","8.325","1280"
"111853","10.966","1390"
"111854","10.562","1362"
"111855","13.963","2102"
"111856","10.68","1602"
"111857","14.104","1184"
"111858","6.608","1087"
"111859","12.609","1125"
"111860","9.916","2451"
"111861","8.117","2176"
"111862","8.405","1348"
"111863","10.93","2212"
"111864","12.016","2064"
"111865","13.023","1683"
"111866","6.63","2048"
"111867","9.029","3400"
"111868","9.375","1520"
"111869","12.155","1304"
"111870","12.95","1791"
"111871","5.785","1498"
"111872","9.212","1706"
"111873","9.467","1834"
"111874","14.274","1742"
"111875","14.275","2222"
"111876","7.124","1544"
"111877","13.132","1731"
"111878","16.516","3293"
"111879","10.596","3240"
"111880","14.98","1433"
"111881","8.797","1318"
"111882","10.85","1187"
"111883","10.637","1019"
"111884","16.319","1441"
"111885","9.969","1622"
"111886","11.441","1273"
"111887","10.929","1161"
"111888","17.644","2641"
"111889","14.325","1785"
"111890","5.485","1237"
"111891","11.996","1240"
"111892","10.548","2637"
"111893","9.908","2008"
"111894","7.907","1582"
"111895","27.125","1634"
"111896","12.652","1373"
"111897","16.329","1049"
"111898","10.1","1059"
"111899","10.242","2295"
"111900","13.783","1398"
"111901","22.772","2381"
"111902","12.327","1555"
"111903","12.099","2201"
"111904","16.595","1356"
"111905","13.739","1176"
"111906","5.579","1548"
"111907","9.952","1743"
"111908","11.253","1469"
"111909","6.455","2235"
"111910","19.621","1790"
"111911","9.241","1397"
"111912","10.038","1411"
"111913","10.081","1155"
"111914","11.842","1582"
"111915","26.265","1172"
"111916","8.625","1535"
"111917","9.346","1125"
"111918","8.169","2154"
"111919","7.458","1588"
"111920","8.943","1088"
"111921","20.509","2381"
"111922","5.121","1053"
"111923","8.599","2340"
"111924","7.982","1099"
"111925","10.36","1068"
"111926","9.478","1342"
"111927","6.735","1349"
"111928","12.309","1703"
"111929","13.478","1766"
"111930","7.779","1251"
"111931","8.071","1163"
"111932","16.678","1261"
"111933","12.165","3872"
"111934","11.33","1057"
"111935","8.086","1068"
"111936","13.69","2579"
"111937","9.864","2135"
"111938","6.463","1043"
"111939","12.239","1329"
"111940","12.318","1146"
"111941","21.027","1255"
"111942","8.57","1531"
"111943","17.914","1027"
"111944","20.183","1072"
"111945","13.088","1469"
"111946","30.401","1177"
"111947","10.417","2074"
"111948","11.866","1268"
"111949","7.077","1708"
"111950","13.521","3045"
"111951","16.883","1558"
"111952","6.92","1581"
"111953","11.924","1077"
"111954","20.664","1302"
"111955","4.552","1475"
"111956","13.92","1353"
"111957","10.712","2280"
"111958","11.756","2083"
"111959","12.555","1244"
"111960","13.197","1524"
"111961","23.291","1408"
"111962","7.885","1195"
"111963","6.581","1339"
"111964","18.588","1393"
"111965","6.07","1147"
"111966","14.888","2206"
"111967","16.57","2070"
"111968","9.435","1021"
"111969","7.675","1989"
"111970","7.787","1795"
"111971","6.172","1210"
"111972","7.984","2757"
"111973","12.607","1196"
"111974","12.05","1166"
"111975","5.55","1233"
"111976","13.826","1755"
"111977","10.397","3314"
"111978","10.864","1482"
"111979","12.059","1484"
"111980","11.407","1937"
"111981","7.464","1465"
"111982","12.594","1130"
"111983","5.718","1352"
"111984","13.305","1642"
"111985","11.293","2140"
"111986","11.932","2374"
"111987","15.766","1819"
"111988","12.518","2041"
"111989","16.617","1369"
"111990","7.698","1111"
"111991","8.434","1859"
"111992","11.77","1311"
"111993","9.424","1055"
"111994","11.77","1098"
"111995","14.582","1426"
"111996","13.038","1336"
"111997","11.326","1764"
"111998","13.854","2412"
"111999","22.084","1865"
"112000","15.234","1305"
"112001","12.402","1380"
"112002","9.133","1592"
"112003","11.141","1362"
"112004","8.176","1523"
"112005","21.09","1176"
"112006","20.949","1680"
"112007","15.284","1321"
"112008","9.92","1240"
"112009","8.759","1548"
"112010","7.541","1393"
"112011","19.237","2473"
"112012","12.905","1211"
"112013","10.189","1214"
"112014","10.846","1078"
"112015","11.581","1206"
"112016","10.718","1291"
"112017","10.9","1140"
"112018","16.846","1260"
"112019","9.578","1160"
"112020","34.051","2087"
"112021","6.001","1373"
"112022","8.769","1499"
"112023","18.9","1961"
"112024","5.597","2103"
"112025","7.763","1283"
"112026","11.377","1203"
"112027","19.002","1533"
"112028","10.075","1284"
"112029","10.555","1789"
"112030","10.917","1090"
"112031","12.128","1643"
"112032","10.208","1231"
"112033","6.97","1521"
"112034","11.418","1369"
"112035","7.268","1163"
"112036","10.942","1526"
"112037","10.365","1404"
"112038","17.155","1992"
"112039","15.652","1019"
"112040","8.948","1084"
"112041","10.302","1791"
"112042","7.52","1443"
"112043","11.596","1170"
"112044","10.584","1227"
"112045","12.02","1321"
"112046","5.427","1304"
"112047","5.861","1104"
"112048","6.644","1152"
"112049","8.241","1193"
"112050","10.365","2286"
"112051","11.133","1132"
"112052","11.512","3845"
"112053","9.881","1863"
"112054","24.232","1037"
"112055","11.373","1053"
"112056","11.192","1337"
"112057","8.908","1601"
"112058","14.203","1933"
"112059","9.116","1710"
"112060","9.599","3195"
"112061","9.848","1142"
"112062","17.153","3697"
"112063","14.434","1823"
"112064","6.839","1177"
"112065","11.843","1207"
"112066","12.329","1205"
"112067","7.205","2739"
"112068","8.529","1509"
"112069","10.738","1073"
"112070","13.325","1931"
"112071","8.214","2093"
"112072","7.504","2258"
"112073","8.492","1109"
"112074","14.981","1285"
"112075","10.697","3160"
"112076","10.449","1219"
"112077","9.478","1236"
"112078","10.263","1898"
"112079","10.64","1737"
"112080","7.016","1082"
"112081","29.636","2598"
"112082","8.333","2939"
"112083","11.325","2544"
"112084","8.479","1153"
"112085","8.574","2482"
"112086","9.756","2296"
"112087","7.135","1160"
"112088","9.205","1149"
"112089","8.615","1653"
"112090","10.712","1690"
"112091","12.068","1205"
"112092","13.292","1146"
"112093","19.494","1293"
"112094","9.029","2721"
"112095","14.361","2559"
"112096","8.867","1198"
"112097","8.418","1623"
"112098","8.887","2524"
"112099","15.369","2298"
"112100","12.055","2803"
"112101","8.342","2235"
"112102","15.642","1258"
"112103","7.694","3395"
"112104","18.101","2653"
"112105","23.755","1886"
"112106","11.964","1336"
"112107","13.166","2208"
"112108","9.326","2008"
"112109","9.356","1541"
"112110","17.671","1214"
"112111","7.056","1069"
"112112","8.618","1094"
"112113","10.579","1197"
"112114","10.559","1245"
"112115","10.744","1433"
"112116","11.406","1234"
"112117","14.492","2477"
"112118","16.607","2720"
"112119","7.005","1505"
"112120","8.088","1034"
"112121","6.952","1480"
"112122","18.788","1923"
"112123","7.824","2840"
"112124","7.05","1600"
"112125","9.55","1135"
"112126","12.906","1477"
"112127","7.919","1287"
"112128","7.172","1165"
"112129","12.663","1393"
"112130","6.106","1149"
"112131","9.627","1320"
"112132","12.799","1700"
"112133","12.15","1131"
"112134","10.56","2013"
"112135","7.957","1404"
"112136","8.622","2997"
"112137","12.032","1305"
"112138","11.221","1832"
"112139","7.855","1396"
"112140","8.052","1832"
"112141","9.616","1382"
"112142","7.204","1559"
"112143","20.57","1364"
"112144","13.681","1560"
"112145","9.803","1289"
"112146","9.843","1094"
"112147","9.195","1457"
"112148","16.645","1354"
"112149","4.311","1100"
"112150","14.659","1600"
"112151","7.022","1297"
"112152","11.222","1379"
"112153","10.124","1756"
"112154","8.327","1461"
"112155","15.218","1279"
"112156","9.713","1331"
"112157","8.872","1253"
"112158","10.664","2399"
"112159","10.581","1541"
"112160","11.755","1474"
"112161","4.006","1083"
"112162","7.785","1130"
"112163","11.893","1110"
"112164","9.421","2030"
"112165","11.685","1017"
"112166","28.663","1292"
"112167","5.375","1191"
"112168","7.898","1227"
"112169","8.657","2033"
"112170","14.294","1042"
"112171","4.123","1244"
"112172","9.128","2026"
"112173","11.637","3279"
"112174","6.759","1108"
"112175","7.735","1260"
"112176","8.575","1553"
"112177","5.711","1285"
"112178","5.83","1144"
"112179","14.698","1366"
"112180","8.663","1270"
"112181","9.356","2062"
"112182","10.358","1560"
"112183","10.951","1291"
"112184","7.934","1253"
"112185","8.941","1066"
"112186","7.796","1472"
"112187","11.453","1493"
"112188","11.861","1372"
"112189","22.242","1765"
"112190","17.684","1452"
"112191","11.304","1597"
"112192","6.404","1501"
"112193","7.265","1103"
"112194","16.457","1089"
"112195","10.08","1143"
"112196","12.235","1211"
"112197","9.571","2469"
"112198","13.518","1543"
"112199","8.698","1076"
"112200","16.248","1399"
"112201","13.377","1098"
